week_start_date,"(-2, -2, -2)","(-2, -2, -1)","(-2, -2, 0)","(-2, -2, 1)","(-2, -2, 2)","(-2, -1, -2)","(-2, -1, -1)","(-2, -1, 0)","(-2, -1, 1)","(-2, -1, 2)","(-2, 0, -2)","(-2, 0, -1)","(-2, 0, 0)","(-2, 0, 1)","(-2, 0, 2)","(-2, 1, -2)","(-2, 1, -1)","(-2, 1, 0)","(-2, 1, 1)","(-2, 1, 2)","(-2, 2, -2)","(-2, 2, -1)","(-2, 2, 0)","(-2, 2, 1)","(-2, 2, 2)","(-1, -2, -2)","(-1, -2, -1)","(-1, -2, 0)","(-1, -2, 1)","(-1, -2, 2)","(-1, -1, -2)","(-1, -1, -1)","(-1, -1, 0)","(-1, -1, 1)","(-1, -1, 2)","(-1, 0, -2)","(-1, 0, -1)","(-1, 0, 0)","(-1, 0, 1)","(-1, 0, 2)","(-1, 1, -2)","(-1, 1, -1)","(-1, 1, 0)","(-1, 1, 1)","(-1, 1, 2)","(-1, 2, -2)","(-1, 2, -1)","(-1, 2, 0)","(-1, 2, 1)","(-1, 2, 2)","(0, -2, -2)","(0, -2, -1)","(0, -2, 0)","(0, -2, 1)","(0, -2, 2)","(0, -1, -2)","(0, -1, -1)","(0, -1, 0)","(0, -1, 1)","(0, -1, 2)","(0, 0, -2)","(0, 0, -1)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, -2)","(0, 1, -1)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, -2)","(0, 2, -1)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, -2, -2)","(1, -2, -1)","(1, -2, 0)","(1, -2, 1)","(1, -2, 2)","(1, -1, -2)","(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, -1, 2)","(1, 0, -2)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, -2)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, -2)","(1, 2, -1)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, -2, -2)","(2, -2, -1)","(2, -2, 0)","(2, -2, 1)","(2, -2, 2)","(2, -1, -2)","(2, -1, -1)","(2, -1, 0)","(2, -1, 1)","(2, -1, 2)","(2, 0, -2)","(2, 0, -1)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, -2)","(2, 1, -1)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, -2)","(2, 2, -1)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
2009-04-30,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,9.268287,9.268287,7.6464705,25.749798,25.749798,8.9953165,8.9953165,7.3735003,25.476826,25.476826,8.9953165,8.9953165,7.3735003,25.476826,25.476826,8.9953165,8.9953165,7.3735003,25.476826,25.476826,8.9953165,8.9953165,7.3735003,25.476826,25.476826,8.9953165,8.9953165,7.3735003,25.476826,25.476826
2009-05-07,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412,8.5777855,8.5777855,8.767276,24.43412,24.43412
2009-05-14,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418,9.282784,9.282784,8.661829,25.010418,25.010418
2009-05-21,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988,9.348203,9.348203,9.345846,25.965988,25.965988
2009-05-28,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401,9.861304,9.861304,8.324224,26.46401,26.46401
2009-06-04,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,8.873273,8.873273,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733,9.962707,9.962707,7.270743,23.733,23.733
2009-06-11,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053,9.747916,9.747916,7.8312955,24.637053,24.637053
2009-06-18,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,24.80716,24.80716,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764,11.002928,11.002928,7.9665427,13.596764,13.596764
2009-06-25,9.621571,9.621571,6.6979084,24.85569,24.85569,9.621571,9.621571,6.6979084,24.85569,24.85569,9.621571,9.621571,6.6979084,24.85569,24.85569,9.621571,9.621571,6.6979084,24.85569,24.85569,9.621571,9.621571,6.6979084,24.85569,24.85569,9.621571,9.621571,6.6979084,24.053894,24.053894,9.621571,9.621571,6.6979084,24.053894,24.053894,9.621571,9.621571,6.6979084,24.053894,24.053894,9.621571,9.621571,6.6979084,24.053894,24.053894,9.621571,9.621571,6.6979084,24.053894,24.053894,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181,9.621571,9.621571,6.6979084,22.920181,22.920181
2009-07-02,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.615385,25.615385,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,9.07721,25.23254,25.23254,10.525268,10.525268,8.275418,24.430744,24.430744,10.525268,10.525268,8.275418,24.430744,24.430744,10.525268,10.525268,8.275418,24.430744,24.430744,10.525268,10.525268,8.275418,24.430744,24.430744,10.525268,10.525268,8.275418,24.430744,24.430744
2009-07-09,9.614125,9.614125,6.8807507,24.500257,24.500257,9.614125,9.614125,6.8807507,24.500257,24.500257,9.614125,9.614125,6.8807507,24.500257,24.500257,9.614125,9.614125,6.8807507,24.500257,24.500257,9.614125,9.614125,6.8807507,24.500257,24.500257,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,22.564749,22.564749,9.614125,9.614125,6.8807507,11.354366,11.354366,9.614125,9.614125,6.8807507,11.354366,11.354366,9.614125,9.614125,6.8807507,11.354366,11.354366,9.614125,9.614125,6.8807507,11.354366,11.354366,9.614125,9.614125,6.8807507,11.354366,11.354366
2009-07-16,10.027446,10.027446,7.316788,22.592388,22.592388,10.027446,10.027446,7.316788,22.592388,22.592388,10.027446,10.027446,7.316788,22.592388,22.592388,10.027446,10.027446,7.316788,22.592388,22.592388,10.027446,10.027446,7.316788,22.592388,22.592388,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,10.027446,10.027446,7.316788,22.20954,22.20954,12.342942,12.342942,10.0094185,24.742226,24.742226,12.342942,12.342942,10.0094185,24.742226,24.742226,12.342942,12.342942,10.0094185,24.742226,24.742226,12.342942,12.342942,10.0094185,24.742226,24.742226,12.342942,12.342942,10.0094185,24.742226,24.742226
2009-07-23,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,21.687721,21.687721,8.134525,8.134525,6.898272,11.543761,11.543761,8.134525,8.134525,6.898272,11.543761,11.543761,8.134525,8.134525,6.898272,11.543761,11.543761,8.134525,8.134525,6.898272,11.543761,11.543761,8.134525,8.134525,6.898272,11.543761,11.543761,5.7346396,5.7346396,5.5451007,10.977406,10.977406,5.7346396,5.7346396,5.5451007,10.977406,10.977406,5.7346396,5.7346396,5.5451007,10.977406,10.977406,5.7346396,5.7346396,5.5451007,10.977406,10.977406,5.7346396,5.7346396,5.5451007,10.977406,10.977406
2009-07-30,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,22.896809,22.896809,9.787027,9.787027,8.902068,11.686419,11.686419,9.787027,9.787027,8.902068,11.686419,11.686419,9.787027,9.787027,8.902068,11.686419,11.686419,9.787027,9.787027,8.902068,11.686419,11.686419,9.787027,9.787027,8.902068,11.686419,11.686419,9.529359,9.529359,8.6444,11.42875,11.42875,9.529359,9.529359,8.6444,11.42875,11.42875,9.529359,9.529359,8.6444,11.42875,11.42875,9.529359,9.529359,8.6444,11.42875,11.42875,9.529359,9.529359,8.6444,11.42875,11.42875,7.926457,7.926457,8.088209,10.872562,10.872562,7.926457,7.926457,8.088209,10.872562,10.872562,7.926457,7.926457,8.088209,10.872562,10.872562,7.926457,7.926457,8.088209,10.872562,10.872562,7.926457,7.926457,8.088209,10.872562,10.872562
2009-08-06,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,11.920875,11.920875,10.021483,10.021483,10.51518,12.987303,12.987303,10.021483,10.021483,10.51518,12.987303,12.987303,10.021483,10.021483,10.51518,12.987303,12.987303,10.021483,10.021483,10.51518,12.987303,12.987303,10.021483,10.021483,10.51518,12.987303,12.987303,10.021483,10.021483,10.51518,12.987303,12.987303,10.021483,10.021483,10.51518,12.987303,12.987303,10.021483,10.021483,10.51518,12.987303,12.987303,10.021483,10.021483,10.51518,12.987303,12.987303,10.021483,10.021483,10.51518,12.987303,12.987303,6.097236,6.097236,7.2342443,9.706366,9.706366,6.097236,6.097236,7.2342443,9.706366,9.706366,6.097236,6.097236,7.2342443,9.706366,9.706366,6.097236,6.097236,7.2342443,9.706366,9.706366,6.097236,6.097236,7.2342443,9.706366,9.706366
2009-08-13,9.520518,9.520518,10.470441,11.612439,11.612439,9.520518,9.520518,10.470441,11.612439,11.612439,9.520518,9.520518,10.470441,11.612439,11.612439,9.520518,9.520518,10.470441,11.612439,11.612439,9.520518,9.520518,10.470441,11.612439,11.612439,9.324222,9.324222,10.274144,12.678867,12.678867,9.324222,9.324222,10.274144,12.678867,12.678867,9.324222,9.324222,10.274144,12.678867,12.678867,9.324222,9.324222,10.274144,12.678867,12.678867,9.324222,9.324222,10.274144,12.678867,12.678867,9.324222,9.324222,10.274144,12.678867,12.678867,9.324222,9.324222,10.274144,12.678867,12.678867,9.324222,9.324222,10.274144,12.678867,12.678867,9.324222,9.324222,10.274144,12.678867,12.678867,9.324222,9.324222,10.274144,12.678867,12.678867,10.739869,10.739869,12.333106,14.73783,14.73783,10.739869,10.739869,12.333106,14.73783,14.73783,10.739869,10.739869,12.333106,14.73783,14.73783,10.739869,10.739869,12.333106,14.73783,14.73783,10.739869,10.739869,12.333106,14.73783,14.73783,10.22459,10.22459,11.817827,14.222551,14.222551,10.22459,10.22459,11.817827,14.222551,14.222551,10.22459,10.22459,11.817827,14.222551,14.222551,10.22459,10.22459,11.817827,14.222551,14.222551,10.22459,10.22459,11.817827,14.222551,14.222551
2009-08-20,9.949037,9.949037,9.407359,12.914857,12.914857,9.949037,9.949037,9.407359,12.914857,12.914857,9.949037,9.949037,9.407359,12.914857,12.914857,9.949037,9.949037,9.407359,12.914857,12.914857,9.949037,9.949037,9.407359,12.914857,12.914857,9.949037,9.949037,9.407359,12.914857,12.914857,9.949037,9.949037,9.407359,12.914857,12.914857,9.949037,9.949037,9.407359,12.914857,12.914857,9.949037,9.949037,9.407359,12.914857,12.914857,9.949037,9.949037,9.407359,12.914857,12.914857,12.067839,12.067839,11.526158,15.033662,15.033662,12.067839,12.067839,11.526158,15.033662,15.033662,12.067839,12.067839,11.526158,15.033662,15.033662,12.067839,12.067839,11.526158,15.033662,15.033662,12.067839,12.067839,11.526158,15.033662,15.033662,17.041698,17.041698,16.750097,19.395924,19.395924,17.041698,17.041698,16.750097,19.395924,19.395924,17.041698,17.041698,16.750097,19.395924,19.395924,17.041698,17.041698,16.750097,19.395924,19.395924,17.041698,17.041698,16.750097,19.395924,19.395924,18.626022,18.626022,19.104803,21.750628,21.750628,18.626022,18.626022,19.104803,21.750628,21.750628,18.626022,18.626022,19.104803,21.750628,21.750628,18.626022,18.626022,19.104803,21.750628,21.750628,18.626022,18.626022,19.104803,21.750628,21.750628
2009-08-27,10.646447,10.646447,10.515331,23.503191,23.503191,10.646447,10.646447,10.515331,23.503191,23.503191,10.646447,10.646447,10.515331,23.503191,23.503191,10.646447,10.646447,10.515331,23.346708,23.346708,10.646447,10.646447,10.515331,23.346708,23.346708,10.646447,10.646447,10.515331,13.359227,13.359227,10.646447,10.646447,10.515331,13.359227,13.359227,10.646447,10.646447,10.515331,13.359227,13.359227,10.646447,10.646447,10.515331,13.202743,13.202743,10.646447,10.646447,10.515331,13.202743,13.202743,13.4140415,13.4140415,13.282921,16.12682,16.12682,13.4140415,13.4140415,13.282921,16.12682,16.12682,13.4140415,13.4140415,13.282921,16.12682,16.12682,13.4140415,13.4140415,13.282921,15.970335,15.970335,13.4140415,13.4140415,13.282921,15.970335,15.970335,19.679441,19.679441,20.217901,23.061808,23.061808,19.679441,19.679441,20.217901,23.061808,23.061808,19.679441,19.679441,20.217901,23.061808,23.061808,19.679441,19.679441,20.217901,22.905321,22.905321,19.679441,19.679441,20.217901,22.905321,22.905321,44.60242,44.60242,45.14088,48.093067,48.093067,44.60242,44.60242,45.14088,48.093067,48.093067,44.60242,44.60242,45.14088,48.093067,48.093067,44.60242,44.60242,45.14088,48.093067,48.093067,44.60242,44.60242,45.14088,48.093067,48.093067
2009-09-03,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.8027315,9.8027315,8.87146,11.439464,11.439464,9.348766,9.348766,8.417495,11.181795,11.181795,9.348766,9.348766,8.417495,11.181795,11.181795,9.348766,9.348766,8.417495,11.181795,11.181795,9.348766,9.348766,8.417495,11.181795,11.181795,9.348766,9.348766,8.417495,11.181795,11.181795,9.512639,9.512639,8.5813675,12.1324835,12.1324835,9.512639,9.512639,8.5813675,12.1324835,12.1324835,9.512639,9.512639,8.5813675,12.1324835,12.1324835,9.512639,9.512639,8.5813675,12.1324835,12.1324835,9.512639,9.512639,8.5813675,12.1324835,12.1324835,20.30578,20.30578,20.017832,23.374647,23.374647,20.30578,20.30578,20.017832,23.374647,23.374647,20.30578,20.30578,20.017832,23.374647,23.374647,20.30578,20.30578,20.017832,23.374647,23.374647,20.30578,20.30578,20.017832,23.374647,23.374647
